#               T,              Va,              az,               q,              Vz,               h,      delta_th_c,       delta_e_c
31.6000, 230.011016845703125, -0.000389905791963, 0.000027818185117, -2.475761413574219, 10066.690429687500000, 1.810641768897053, 0.011663809256335
31.6400, 230.010879516601562, -0.000390421046177, 0.000027805315767, -2.475772142410278, 10066.789062500000000, 1.810686219483582, 0.011663226601346
31.6800, 230.010757446289062, -0.000390916713513, 0.000027792377296, -2.475782632827759, 10066.887695312500000, 1.810730570715841, 0.011662644336069
31.7200, 230.010620117187500, -0.000391392939491, 0.000027779369702, -2.475793361663818, 10066.987304687500000, 1.810775073723717, 0.011662062458542
31.7600, 230.010498046875000, -0.000391849811422, 0.000027766296625, -2.475804090499878, 10067.085937500000000, 1.810818910730191, 0.011661480967819
31.8000, 230.010360717773438, -0.000392287416616, 0.000027753158065, -2.475815057754517, 10067.185546875000000, 1.810862887265110, 0.011660899863649
31.8400, 230.010238647460938, -0.000392705755075, 0.000027739954021, -2.475825786590576, 10067.284179687500000, 1.810906619532063, 0.011660319146412
31.8800, 230.010101318359375, -0.000393103866372, 0.000027726686312, -2.475836753845215, 10067.382812500000000, 1.810950347217496, 0.011659738815122
31.9200, 230.009979248046875, -0.000393482827349, 0.000027713356758, -2.475847721099854, 10067.482421875000000, 1.810993951796535, 0.011659158867292
31.9600, 230.009857177734375, -0.000393842870835, 0.000027699963539, -2.475858688354492, 10067.581054687500000, 1.811037739321830, 0.011658579303923
32.0000, 230.009735107421875, -0.000394184055040, 0.000027686510293, -2.475869655609131, 10067.680664062500000, 1.811080814753665, 0.011658000123932
32.0400, 230.009613037109375, -0.000394506409066, 0.000027672997021, -2.475880861282349, 10067.779296875000000, 1.811124311100841, 0.011657421327918
32.0800, 230.009490966796875, -0.000394810049329, 0.000027659425541, -2.475891828536987, 10067.878906250000000, 1.811167057315741, 0.011656842914949
32.1200, 230.009368896484375, -0.000395095004933, 0.000027645795853, -2.475903034210205, 10067.977539062500000, 1.811209921115079, 0.011656264417784
32.1600, 230.009246826171875, -0.000395360664697, 0.000027632117053, -2.475914239883423, 10068.076171875000000, 1.811252614825596, 0.011655687234470
32.2000, 230.009124755859375, -0.000395608600229, 0.000027618390959, -2.475925445556641, 10068.175781250000000, 1.811295017177220, 0.011655109965559
32.2400, 230.009002685546875, -0.000395837385440, 0.000027604604838, -2.475936889648438, 10068.274414062500000, 1.811337697317703, 0.011654533079546
32.2800, 230.008880615234375, -0.000396047311369, 0.000027590760510, -2.475948095321655, 10068.374023437500000, 1.811379651823268, 0.011653956574489
32.3200, 230.008758544921875, -0.000396239280235, 0.000027576861612, -2.475959539413452, 10068.472656250000000, 1.811422089099134, 0.011653380126560
32.3600, 230.008651733398438, -0.000396412797272, 0.000027562906325, -2.475970983505249, 10068.571289062500000, 1.811402465123460, 0.011652804404195
32.4000, 230.008529663085938, -0.000396567484131, 0.000027548901926, -2.475982427597046, 10068.670898437500000, 1.811505602652679, 0.011652229322169
32.4400, 230.008407592773438, -0.000396703748265, 0.000027534848414, -2.475993871688843, 10068.769531250000000, 1.811547359859908, 0.011651654090291
32.4800, 230.008300781250000, -0.000396821968025, 0.000027520740332, -2.476005315780640, 10068.869140625000000, 1.811589005265937, 0.011651079698609
32.5200, 230.008178710937500, -0.000396922288928, 0.000027506583137, -2.476016998291016, 10068.967773437500000, 1.811630500174564, 0.011650505444717
32.5600, 230.008071899414062, -0.000397004740080, 0.000027492375011, -2.476028442382812, 10069.067382812500000, 1.811671854010283, 0.011649931564582
32.6000, 230.007965087890625, -0.000397069263272, 0.000027478115953, -2.476040124893188, 10069.166015625000000, 1.811713051386820, 0.011649357934031
32.6400, 230.007843017578125, -0.000397115858505, 0.000027463807783, -2.476051807403564, 10069.264648437500000, 1.811754099353350, 0.011648784913950
32.6800, 230.007736206054688, -0.000397144729504, 0.000027449457775, -2.476063489913940, 10069.364257812500000, 1.811795001289649, 0.011648212142376
32.7200, 230.007629394531250, -0.000397155992687, 0.000027435060474, -2.476075172424316, 10069.462890625000000, 1.811835747649471, 0.011647639739241
32.7600, 230.007522583007812, -0.000397149589844, 0.000027420619517, -2.476086854934692, 10069.562500000000000, 1.811876332454708, 0.011647067703835
32.8000, 230.007400512695312, -0.000397125608288, 0.000027406136724, -2.476098775863647, 10069.661132812500000, 1.811916759532339, 0.011646496033233
32.8400, 230.007293701171875, -0.000397084135329, 0.000027391610274, -2.476110458374023, 10069.759765625000000, 1.811957038125196, 0.011645924728119
32.8800, 230.007186889648438, -0.000397025200073, 0.000027377043807, -2.476122379302979, 10069.859375000000000, 1.811997160629372, 0.011645353785763
32.9200, 230.007080078125000, -0.000396948860725, 0.000027362437322, -2.476134300231934, 10069.958007812500000, 1.812037122960416, 0.011644783205151
32.9600, 230.006988525390625, -0.000396855233703, 0.000027347790819, -2.476146221160889, 10070.057617187500000, 1.812076927098360, 0.011644212984786
33.0000, 230.006881713867188, -0.000396744435420, 0.000027333107937, -2.476158142089844, 10070.156250000000000, 1.812116556403196, 0.011643643125374
33.0400, 230.006774902343750, -0.000396616320359, 0.000027318385037, -2.476170063018799, 10070.255859375000000, 1.812156019427947, 0.011643073808021
33.0800, 230.006668090820312, -0.000396471208660, 0.000027303629395, -2.476181983947754, 10070.354492187500000, 1.812195620178491, 0.011642504484070
33.1200, 230.006576538085938, -0.000396308954805, 0.000027288835554, -2.476193904876709, 10070.453125000000000, 1.812234396787116, 0.011641935699303
33.1600, 230.006469726562500, -0.000396129646106, 0.000027274010790, -2.476206064224243, 10070.552734375000000, 1.812273301935631, 0.011641367270242
33.2000, 230.006362915039062, -0.000395933428081, 0.000027259153285, -2.476217985153198, 10070.651367187500000, 1.812312020249525, 0.011640799195684
33.2400, 230.006271362304688, -0.000395720446249, 0.000027244264857, -2.476230144500732, 10070.750976562500000, 1.812350563448774, 0.011640231475742
33.2800, 230.006164550781250, -0.000395490700612, 0.000027229347324, -2.476242065429688, 10070.849609375000000, 1.812388932842332, 0.011639664107882
33.3200, 230.006072998046875, -0.000395244278479, 0.000027214398870, -2.476254224777222, 10070.949218750000000, 1.812427122537052, 0.011639097459172
33.3600, 230.005966186523438, -0.000394981499994, 0.000027199421311, -2.476266384124756, 10071.047851562500000, 1.812465145459377, 0.011638530424071
33.4000, 230.005874633789062, -0.000394701957703, 0.000027184411010, -2.476278543472290, 10071.146484375000000, 1.812503001708178, 0.011637964106785
33.4400, 230.005783081054688, -0.000394405709812, 0.000027169373425, -2.476290702819824, 10071.246093750000000, 1.812541000570798, 0.011637398135804
33.4800, 230.005691528320312, -0.000394093105569, 0.000027154314012, -2.476302862167358, 10071.344726562500000, 1.812578177161584, 0.011636832510381
33.5200, 230.005584716796875, -0.000393764232285, 0.000027139230951, -2.476315021514893, 10071.444335937500000, 1.812615488870989, 0.011636267229565
33.5600, 230.005493164062500, -0.000393419148168, 0.000027124122425, -2.476327180862427, 10071.542968750000000, 1.812652626432756, 0.011635702292264
33.6000, 230.005401611328125, -0.000393057940528, 0.000027108993891, -2.476339340209961, 10071.642578125000000, 1.812689593279276, 0.011635137697227
33.6400, 230.005310058593750, -0.000392681075027, 0.000027093834433, -2.476351737976074, 10071.741210937500000, 1.812726378089276, 0.011634573443072
33.6800, 230.005218505859375, -0.000392287562136, 0.000027078651328, -2.476363897323608, 10071.839843750000000, 1.812762976647257, 0.011634009528173
33.7200, 230.005126953125000, -0.000391878042137, 0.000027063451853, -2.476376295089722, 10071.939453125000000, 1.812799390723269, 0.011633445948615
33.7600, 230.005035400390625, -0.000391453271732, 0.000027048228731, -2.476388454437256, 10072.038085937500000, 1.812835528762941, 0.011632882706594
33.8000, 230.004959106445312, -0.000391011737520, 0.000027032978323, -2.476400852203369, 10072.137695312500000, 1.812871587983061, 0.011632319798723
33.8400, 230.004867553710938, -0.000390553614125, 0.000027017711545, -2.476413011550903, 10072.236328125000000, 1.812907445979723, 0.011631757922768
33.8800, 230.004776000976562, -0.000390080414945, 0.000027002435672, -2.476425409317017, 10072.335937500000000, 1.812943025177793, 0.011631194975397
33.9200, 230.004684448242188, -0.000389590684790, 0.000026987137971, -2.476437568664551, 10072.434570312500000, 1.812978504960802, 0.011630633810091
33.9600, 230.004608154296875, -0.000389085733332, 0.000026971829357, -2.476449966430664, 10072.533203125000000, 1.813013803908706, 0.011630071470886
34.0000, 230.004516601562500, -0.000388565182220, 0.000026956502552, -2.476462364196777, 10072.632812500000000, 1.813048916248722, 0.011629510209097
34.0400, 230.004440307617188, -0.000388029060559, 0.000026941168471, -2.476474523544312, 10072.731445312500000, 1.813083842206050, 0.011628949275544
34.0800, 230.004348754882812, -0.000387478037737, 0.000026925828934, -2.476486921310425, 10072.831054687500000, 1.813118583163723, 0.011628388664359
34.1200, 230.004272460937500, -0.000386912841350, 0.000026910474844, -2.476499319076538, 10072.929687500000000, 1.813153133099898, 0.011627828376061
34.1600, 230.004180908203125, -0.000386331783375, 0.000026895106203, -2.476511716842651, 10073.029296875000000, 1.813187504546849, 0.011627268410833
34.2000, 230.004104614257812, -0.000385735824239, 0.000026879735742, -2.476524114608765, 10073.127929687500000, 1.813221689951183, 0.011626708767129
34.2400, 230.004028320312500, -0.000385125254979, 0.000026864361644, -2.476536273956299, 10073.226562500000000, 1.813255688174427, 0.011626149446050
34.2800, 230.003936767578125, -0.000384500192013, 0.000026848983907, -2.476548671722412, 10073.326171875000000, 1.813289499758446, 0.011625590440512
34.3200, 230.003860473632812, -0.000383860664442, 0.000026833598895, -2.476561069488525, 10073.424804687500000, 1.813323129980338, 0.011625031748248
34.3600, 230.003784179687500, -0.000383206701372, 0.000026818210245, -2.476573467254639, 10073.524414062500000, 1.813356474672789, 0.011624473369382
34.4000, 230.003707885742188, -0.000382537691621, 0.000026802814318, -2.476585865020752, 10073.623046875000000, 1.813389715147452, 0.011623915303307
34.4400, 230.003631591796875, -0.000381854420993, 0.000026787414754, -2.476598262786865, 10073.722656250000000, 1.813422762874689, 0.011623357548964
34.4800, 230.003555297851562, -0.000381157035008, 0.000026772011552, -2.476610660552979, 10073.821289062500000, 1.813455627263983, 0.011622800106464
34.5200, 230.003479003906250, -0.000380445620976, 0.000026756604711, -2.476622819900513, 10073.920898437500000, 1.813488638898636, 0.011622242974834
34.5600, 230.003402709960938, -0.000379720295314, 0.000026741197871, -2.476635217666626, 10074.019531250000000, 1.813520786834573, 0.011621686145412
34.6000, 230.003326416015625, -0.000378981145332, 0.000026725789212, -2.476647615432739, 10074.118164062500000, 1.813553065315286, 0.011621129615680
34.6400, 230.003250122070312, -0.000378228258342, 0.000026710378734, -2.476660013198853, 10074.217773437500000, 1.813585151462158, 0.011620573386351
34.6800, 230.003189086914062, -0.000377461692551, 0.000026694970074, -2.476672410964966, 10074.316406250000000, 1.813617039963454, 0.011620017457944
34.7200, 230.003112792968750, -0.000376681564376, 0.000026679561415, -2.476684808731079, 10074.416015625000000, 1.813648650474864, 0.011619461830794
34.7600, 230.003036499023438, -0.000375887349946, 0.000026664156394, -2.476696968078613, 10074.514648437500000, 1.813680141334838, 0.011618906503385
34.8000, 230.002975463867188, -0.000375079747755, 0.000026648755011, -2.476709365844727, 10074.614257812500000, 1.813711436620655, 0.011618351467225
34.8400, 230.002899169921875, -0.000374258932425, 0.000026633357265, -2.476721763610840, 10074.712890625000000, 1.813742527580332, 0.011617796723445
34.8800, 230.002822875976562, -0.000373424962163, 0.000026617964977, -2.476733922958374, 10074.812500000000000, 1.813773346698621, 0.011617242273787
34.9200, 230.002761840820312, -0.000372577342205, 0.000026602576327, -2.476746320724487, 10074.911132812500000, 1.813804047594474, 0.011616688113577
34.9600, 230.002685546875000, -0.000371716800146, 0.000026587196771, -2.476758718490601, 10075.009765625000000, 1.813834550301456, 0.011616134239091
35.0000, 230.002624511718750, -0.000370843452401, 0.000026571822673, -2.476770877838135, 10075.109375000000000, 1.813864860810983, 0.011615580653519
35.0400, 230.002563476562500, -0.000369957444491, 0.000026556457669, -2.476783275604248, 10075.208007812500000, 1.813894985598974, 0.011615027351739
35.0800, 230.002487182617188, -0.000369058921933, 0.000026541103580, -2.476795434951782, 10075.307617187500000, 1.813924896926667, 0.011614474333899
35.1200, 230.002426147460938, -0.000368149019778, 0.000026525742214, -2.476807832717896, 10075.406250000000000, 1.813954642667802, 0.011613923009980
35.1600, 230.002365112304688, -0.000367226050003, 0.000026510377211, -2.476819992065430, 10075.505859375000000, 1.813984199509107, 0.011613369138089
35.2000, 230.002304077148438, -0.000366289721569, 0.000026495015845, -2.476832389831543, 10075.604492187500000, 1.814013539685419, 0.011612818404192
35.2400, 230.002227783203125, -0.000365341489669, 0.000026479676308, -2.476844549179077, 10075.704101562500000, 1.814042676561330, 0.011612265037390
35.2800, 230.002166748046875, -0.000364380597603, 0.000026464344046, -2.476856708526611, 10075.802734375000000, 1.814071667372275, 0.011611713396138
35.3200, 230.002105712890625, -0.000363407103578, 0.000026449040888, -2.476868867874146, 10075.902343750000000, 1.814100494540070, 0.011611163536554
35.3600, 230.002044677734375, -0.000362423132174, 0.000026433765015, -2.476881027221680, 10076.000976562500000, 1.814129144438318, 0.011610610924562
35.4000, 230.001983642578125, -0.000361426849850, 0.000026418489142, -2.476893186569214, 10076.099609375000000, 1.814157609970496, 0.011610060098987
35.4400, 230.001922607421875, -0.000360418198397, 0.000026403242373, -2.476905345916748, 10076.199218750000000, 1.814185889416216, 0.011609511107652
35.4800, 230.001861572265625, -0.000359399360605, 0.000026388019251, -2.476917505264282, 10076.297851562500000, 1.814213985851603, 0.011608959248141
35.5200, 230.001800537109375, -0.000358368590241, 0.000026372801585, -2.476929664611816, 10076.397460937500000, 1.814241906279766, 0.011608409223644
35.5600, 230.001754760742188, -0.000357325858204, 0.000026357611205, -2.476941823959351, 10076.496093750000000, 1.814269646485226, 0.011607859459314
35.6000, 230.001693725585938, -0.000356273521902, 0.000026342435376, -2.476953983306885, 10076.595703125000000, 1.814297141054568, 0.011607309956537
35.6400, 230.001632690429688, -0.000355208554538, 0.000026327279556, -2.476965904235840, 10076.694335937500000, 1.814324737564369, 0.011606762368347
35.6800, 230.001571655273438, -0.000354133808287, 0.000026312156479, -2.476978063583374, 10076.793945312500000, 1.814351480057731, 0.011606211725207
35.7200, 230.001525878906250, -0.000353047827957, 0.000026297040677, -2.476989984512329, 10076.892578125000000, 1.814378375021471, 0.011605662994557
35.7600, 230.001464843750000, -0.000351951806806, 0.000026281941246, -2.477002143859863, 10076.992187500000000, 1.814405045614688, 0.011605114515566
35.8000, 230.001419067382812, -0.000350843474735, 0.000026266870918, -2.477014064788818, 10077.090820312500000, 1.814431524787074, 0.011604566285274
35.8400, 230.001358032226562, -0.000349724810803, 0.000026251844247, -2.477025985717773, 10077.189453125000000, 1.814457802073941, 0.011604018302393
35.8800, 230.001312255859375, -0.000348596397089, 0.000026236859412, -2.477037906646729, 10077.289062500000000, 1.814483815894970, 0.011603470571245
35.9200, 230.001251220703125, -0.000347457767930, 0.000026221905500, -2.477049827575684, 10077.387695312500000, 1.814509687674449, 0.011602923090884
35.9600, 230.001205444335938, -0.000346309359884, 0.000026206980692, -2.477061748504639, 10077.487304687500000, 1.814535364711167, 0.011602375858852
36.0000, 230.001144409179688, -0.000345151231159, 0.000026192083169, -2.477073669433594, 10077.585937500000000, 1.814560854724198, 0.011601828873440
36.0400, 230.001098632812500, -0.000343983527273, 0.000026177212931, -2.477085590362549, 10077.685546875000000, 1.814586157229065, 0.011601282130893
36.0800, 230.001052856445312, -0.000342806335539, 0.000026162371796, -2.477097272872925, 10077.784179687500000, 1.814611261855866, 0.011600735627757
36.1200, 230.000991821289062, -0.000341619743267, 0.000026147557946, -2.477109193801880, 10077.883789062500000, 1.814636176803416, 0.011600189361600
36.1600, 230.000946044921875, -0.000340423895977, 0.000026132771382, -2.477120876312256, 10077.982421875000000, 1.814660897365914, 0.011599643329248
36.2000, 230.000900268554688, -0.000339218880981, 0.000026118015739, -2.477132797241211, 10078.082031250000000, 1.814685420595759, 0.011599099408717
36.2400, 230.000854492187500, -0.000338006124366, 0.000026103281925, -2.477144479751587, 10078.180664062500000, 1.814709747955919, 0.011598551963338
36.2800, 230.000808715820312, -0.000336783443345, 0.000026088551749, -2.477156162261963, 10078.280273437500000, 1.814733884480668, 0.011598006625173
36.3200, 230.000762939453125, -0.000335552205797, 0.000026073837944, -2.477167844772339, 10078.378906250000000, 1.814757841851799, 0.011597461509840
36.3600, 230.000717163085938, -0.000334309996106, 0.000026059158699, -2.477179527282715, 10078.477539062500000, 1.814781610601037, 0.011596916613467
36.4000, 230.000671386718750, -0.000333059084369, 0.000026044535844, -2.477190971374512, 10078.577148437500000, 1.814805186969482, 0.011596371933935
36.4400, 230.000625610351562, -0.000331800169079, 0.000026029963919, -2.477202653884888, 10078.675781250000000, 1.814828572054877, 0.011595829439222
36.4800, 230.000579833984375, -0.000330534589011, 0.000026015426556, -2.477214097976685, 10078.775390625000000, 1.814851770895177, 0.011595283241424
36.5200, 230.000534057617188, -0.000329259783030, 0.000026000898288, -2.477225780487061, 10078.874023437500000, 1.814874787809763, 0.011594739229572
36.5600, 230.000488281250000, -0.000327975663822, 0.000025986413675, -2.477237224578857, 10078.973632812500000, 1.814897610663533, 0.011594195434114
36.6000, 230.000442504882812, -0.000326683715684, 0.000025971979994, -2.477248668670654, 10079.072265625000000, 1.814920245915996, 0.011593651851681
36.6400, 230.000396728515625, -0.000325384229654, 0.000025957593607, -2.477260112762451, 10079.171875000000000, 1.814942697454961, 0.011593108482786
36.6800, 230.000366210937500, -0.000324077263940, 0.000025943249057, -2.477271556854248, 10079.270507812500000, 1.814964971378331, 0.011592565327565
36.7200, 230.000320434570312, -0.000322762964061, 0.000025928944524, -2.477283000946045, 10079.370117187500000, 1.814987056998024, 0.011592024437521
36.7600, 230.000274658203125, -0.000321444298606, 0.000025914649086, -2.477294206619263, 10079.468750000000000, 1.815008949033486, 0.011591481717983
36.8000, 230.000244140625000, -0.000320116087096, 0.000025900340916, -2.477305650711060, 10079.568359375000000, 1.815030650131444, 0.011590937130057
36.8400, 230.000198364257812, -0.000318777689245, 0.000025886067306, -2.477316856384277, 10079.666992187500000, 1.815052163094961, 0.011590394796144
36.8800, 230.000152587890625, -0.000317431404255, 0.000025871868274, -2.477328062057495, 10079.766601562500000, 1.815073494234075, 0.011589852650071
36.9200, 230.000122070312500, -0.000316080462653, 0.000025857720175, -2.477339267730713, 10079.865234375000000, 1.815094656393696, 0.011589310701098
36.9600, 230.000076293945312, -0.000314720877213, 0.000025843617550, -2.477350473403931, 10079.963867187500000, 1.815115649956939, 0.011588768952541
37.0000, 230.000045776367188, -0.000313356256811, 0.000025829554943, -2.477361679077148, 10080.063476562500000, 1.815136466206232, 0.011588227401840
37.0400, 230.000000000000000, -0.000311982905259, 0.000025815539630, -2.477372646331787, 10080.162109375000000, 1.815136069411244, 0.011587686049330
37.0800, 229.999969482421875, -0.000310602918034, 0.000025801591619, -2.477383613586426, 10080.261718750000000, 1.815177544462099, 0.011587144888778
37.1200, 229.999938964843750, -0.000309216935420, 0.000025787703635, -2.477394819259644, 10080.360351562500000, 1.815197839902157, 0.011586603922126
37.1600, 229.999893188476562, -0.000307825190248, 0.000025773868401, -2.477405786514282, 10080.459960937500000, 1.815217960195269, 0.011586063151092
37.2000, 229.999862670898438, -0.000306427682517, 0.000025760080462, -2.477416753768921, 10080.558593750000000, 1.815237907950600, 0.011585522572616
37.2400, 229.999832153320312, -0.000305024441332, 0.000025746337997, -2.477427721023560, 10080.658203125000000, 1.815257672906117, 0.011584982183797
37.2800, 229.999801635742188, -0.000303615583107, 0.000025732642825, -2.477438449859619, 10080.756835937500000, 1.815277258773673, 0.011584441982027
37.3200, 229.999755859375000, -0.000302201136947, 0.000025718991310, -2.477449417114258, 10080.856445312500000, 1.815296650049217, 0.011583904173781
37.3600, 229.999725341796875, -0.000300782849081, 0.000025705379812, -2.477460145950317, 10080.955078125000000, 1.815315866836854, 0.011583362125634
37.4000, 229.999694824218750, -0.000299357954646, 0.000025691781047, -2.477470874786377, 10081.054687500000000, 1.815316487705385, 0.011582822467177
37.4400, 229.999664306640625, -0.000297926220810, 0.000025678236852, -2.477481603622437, 10081.153320312500000, 1.815353696551775, 0.011582282977675
37.4800, 229.999633789062500, -0.000296489306493, 0.000025664756322, -2.477492332458496, 10081.252929687500000, 1.815372377109705, 0.011581743656696
37.5200, 229.999603271484375, -0.000295047793770, 0.000025651333999, -2.477503061294556, 10081.351562500000000, 1.815390885056172, 0.011581204508867
37.5600, 229.999572753906250, -0.000293601624435, 0.000025637964427, -2.477513551712036, 10081.451171875000000, 1.815409214567190, 0.011580665536790
37.6000, 229.999542236328125, -0.000292150827590, 0.000025624643968, -2.477524042129517, 10081.549804687500000, 1.815427364015334, 0.011580126736107
37.6400, 229.999511718750000, -0.000290695490548, 0.000025611374440, -2.477534770965576, 10081.649414062500000, 1.815445335472644, 0.011579588103935
37.6800, 229.999481201171875, -0.000289235700620, 0.000025598152206, -2.477545261383057, 10081.748046875000000, 1.815463134222681, 0.011579049643474
37.7200, 229.999450683593750, -0.000287771574222, 0.000025584980904, -2.477555513381958, 10081.847656250000000, 1.815480767887669, 0.011578511351230
37.7600, 229.999420166015625, -0.000286303227767, 0.000025571858714, -2.477566003799438, 10081.946289062500000, 1.815498242342093, 0.011577973218235
37.8000, 229.999389648437500, -0.000284830777673, 0.000025558785637, -2.477576494216919, 10082.045898437500000, 1.815515528867671, 0.011577435243774
37.8400, 229.999359130859375, -0.000283354282146, 0.000025545761673, -2.477586746215820, 10082.144531250000000, 1.815532637875047, 0.011576899737882
37.8800, 229.999343872070312, -0.000281875545625, 0.000025532783184, -2.477596998214722, 10082.243164062500000, 1.815549580285893, 0.011576359769817
37.9200, 229.999313354492188, -0.000280391628621, 0.000025519819246, -2.477607250213623, 10082.342773437500000, 1.815566339059367, 0.011575822265918
37.9600, 229.999282836914062, -0.000278902531136, 0.000025506917154, -2.477617502212524, 10082.441406250000000, 1.815582936401585, 0.011575284907316
38.0000, 229.999252319335938, -0.000277409941191, 0.000025494084184, -2.477627515792847, 10082.541015625000000, 1.815599360440626, 0.011574747695151
38.0400, 229.999237060546875, -0.000275914237136, 0.000025481314879, -2.477637767791748, 10082.639648437500000, 1.815615624955087, 0.011574210633129
38.0800, 229.999206542968750, -0.000274415418971, 0.000025468603781, -2.477647781372070, 10082.739257812500000, 1.815631721118123, 0.011573673722407
38.1200, 229.999191284179688, -0.000272913486697, 0.000025455947252, -2.477657794952393, 10082.837890625000000, 1.815647644451104, 0.011573136961252
38.1600, 229.999160766601562, -0.000271408498520, 0.000025443347113, -2.477667808532715, 10082.937500000000000, 1.815663394090801, 0.011572600346893
38.2000, 229.999130249023438, -0.000269900570856, 0.000025430799724, -2.477677583694458, 10083.036132812500000, 1.815665293336136, 0.011572063877202
38.2400, 229.999114990234375, -0.000268389820121, 0.000025418306905, -2.477687597274780, 10083.135742187500000, 1.815694366861065, 0.011571527548694
38.2800, 229.999084472656250, -0.000266878108960, 0.000025405843189, -2.477697372436523, 10083.234375000000000, 1.815709613314017, 0.011570991360578
38.3200, 229.999069213867188, -0.000265360809863, 0.000025393419492, -2.477707147598267, 10083.333984375000000, 1.815724695636258, 0.011570455307388
38.3600, 229.999038696289062, -0.000263840600383, 0.000025381068554, -2.477716922760010, 10083.432617187500000, 1.815739609840704, 0.011569919382808
38.4000, 229.999023437500000, -0.000262318324530, 0.000025368790375, -2.477726697921753, 10083.532226562500000, 1.815754370237626, 0.011569383590858
38.4400, 229.999008178710938, -0.000260794040514, 0.000025356574042, -2.477736234664917, 10083.630859375000000, 1.815768977397990, 0.011568847935443
38.4800, 229.998977661132812, -0.000259267748334, 0.000025344419555, -2.477746009826660, 10083.730468750000000, 1.815783421490588, 0.011568312413320
38.5200, 229.998962402343750, -0.000257739477092, 0.000025332323276, -2.477755546569824, 10083.829101562500000, 1.815797700532647, 0.011567777024935
38.5600, 229.998947143554688, -0.000256209343206, 0.000025320285204, -2.477765083312988, 10083.928710937500000, 1.815811815888448, 0.011567241771377
38.6000, 229.998916625976562, -0.000254677404882, 0.000025308303520, -2.477774381637573, 10084.027343750000000, 1.815825768099541, 0.011566706648415
38.6400, 229.998901367187500, -0.000253143778536, 0.000025296380045, -2.477783918380737, 10084.126953125000000, 1.815839563717366, 0.011566171647453
38.6800, 229.998886108398438, -0.000251608580584, 0.000025284514777, -2.477793216705322, 10084.225585937500000, 1.815841787603979, 0.011565639174052
38.7200, 229.998870849609375, -0.000250073528150, 0.000025272698622, -2.477802515029907, 10084.325195312500000, 1.815866676765608, 0.011565102014348
38.7600, 229.998840332031250, -0.000248535536230, 0.000025260906114, -2.477811813354492, 10084.423828125000000, 1.815880001342837, 0.011564567379411
38.8000, 229.998825073242188, -0.000246994692134, 0.000025249179089, -2.477821111679077, 10084.523437500000000, 1.815893175919481, 0.011564032854918
38.8400, 229.998809814453125, -0.000245452829404, 0.000025237532100, -2.477830410003662, 10084.622070312500000, 1.815906188731518, 0.011563498440474
38.8800, 229.998794555664062, -0.000243910224526, 0.000025225954232, -2.477839469909668, 10084.721679687500000, 1.815919049435146, 0.011562964141826
38.9200, 229.998779296875000, -0.000242366935709, 0.000025214441848, -2.477848529815674, 10084.820312500000000, 1.815932008915230, 0.011562429960399
38.9600, 229.998764038085938, -0.000240822904743, 0.000025202991310, -2.477857589721680, 10084.919921875000000, 1.815944315554317, 0.011561895896728
39.0000, 229.998748779296875, -0.000239278233494, 0.000025191600798, -2.477866649627686, 10085.018554687500000, 1.815956969254452, 0.011561364366086
39.0400, 229.998733520507812, -0.000237734668190, 0.000025180263037, -2.477875471115112, 10085.118164062500000, 1.815968980876955, 0.011560828106286
39.0800, 229.998718261718750, -0.000236189211137, 0.000025168950742, -2.477884531021118, 10085.216796875000000, 1.815981105570939, 0.011560294375852
39.1200, 229.998703002929688, -0.000234641760471, 0.000025157707569, -2.477893352508545, 10085.316406250000000, 1.815993337096631, 0.011559760743891
39.1600, 229.998687744140625, -0.000233094135183, 0.000025146544431, -2.477902173995972, 10085.415039062500000, 1.816004937709984, 0.011559227211679
39.2000, 229.998672485351562, -0.000231546684518, 0.000025135454052, -2.477910757064819, 10085.514648437500000, 1.816016631421292, 0.011558693783700
39.2400, 229.998657226562500, -0.000229999393923, 0.000025124429158, -2.477919578552246, 10085.613281250000000, 1.816028170423487, 0.011558160459230
39.2800, 229.998641967773438, -0.000228452248848, 0.000025113467927, -2.477928161621094, 10085.712890625000000, 1.816039565430445, 0.011557627239031
39.3200, 229.998626708984375, -0.000226905278396, 0.000025102568543, -2.477936744689941, 10085.811523437500000, 1.816051056322382, 0.011557094117367
39.3600, 229.998611450195312, -0.000225358584430, 0.000025091731004, -2.477945327758789, 10085.911132812500000, 1.816061919140612, 0.011556561090741
39.4000, 229.998596191406250, -0.000223812239710, 0.000025080955311, -2.477953910827637, 10086.009765625000000, 1.816073101943256, 0.011556028158383
39.4400, 229.998596191406250, -0.000222266346100, 0.000025070241463, -2.477962255477905, 10086.109375000000000, 1.816083912085627, 0.011555495321836
39.4800, 229.998580932617188, -0.000220720990910, 0.000025059591280, -2.477970838546753, 10086.208007812500000, 1.816094349571280, 0.011554962578972
39.5200, 229.998565673828125, -0.000219176305109, 0.000025049002943, -2.477979183197021, 10086.307617187500000, 1.816104874807363, 0.011554429929252
39.5600, 229.998550415039062, -0.000217632376007, 0.000025038476451, -2.477987527847290, 10086.406250000000000, 1.816115249770553, 0.011553897371448
39.6000, 229.998550415039062, -0.000216089450987, 0.000025028013624, -2.477995634078979, 10086.505859375000000, 1.816125710277058, 0.011553364903335
39.6400, 229.998535156250000, -0.000214549407247, 0.000025017585358, -2.478003978729248, 10086.604492187500000, 1.816135574283663, 0.011552832524533
